id,userPrincipalName,displayName,department,jobTitle,officeLocation,country,companyName,usageLocation,managerUPN
d6016237-ac9e-4156-b63f-ce413a9aca5e,alex.delgado2@contoso-demo.local,Alex Delgado,Facilities,Facilities Coordinator,New York,United States,Contoso Demo Ltd,United States,reese.prescott3@contoso-demo.local
a6c9537f-84da-406a-b872-bdeb2cd94cbb,ines.amara2@contoso-demo.local,Ines Amara,Marketing,Content Strategist,London,United Kingdom,Contoso Demo Ltd,United Kingdom,riley.fairbanks@contoso-demo.local
f8140102-7de1-4dfe-9072-5b5ca2814044,elliot.oakley2@contoso-demo.local,Elliot Oakley,Marketing,Campaign Manager,Dublin,Ireland,Contoso Demo Ltd,Ireland,jamie.ingram@contoso-demo.local
db946570-1ac7-4ec0-ab8d-deb45230dfbd,emerson.lockhart2@contoso-demo.local,Emerson Lockhart,Customer Service,Support Advisor,Seattle,United States,Contoso Demo Ltd,United States,morgan.keane@contoso-demo.local
668409e3-f1f8-443e-a99f-131849c8a43f,mei.quill@contoso-demo.local,Mei Quill,Operations,Operations Manager,Singapore,Singapore,Contoso Demo Ltd,Singapore,reese.vance@contoso-demo.local
f85e06a1-1dad-49b2-92c2-1221409d3602,jordan.lockhart@contoso-demo.local,Jordan Lockhart,Human Resources,HR Manager,Sydney,Australia,Contoso Demo Ltd,Australia,marlow.oakley@contoso-demo.local
0de051a6-69ca-47d2-b644-14fd8ae769ed,arun.duval2@contoso-demo.local,Arun Duval,Engineering,QA Engineer,London,United Kingdom,Contoso Demo Ltd,United Kingdom,harper.amara@contoso-demo.local
c28ebd70-7129-4889-a01a-c9927f9d3e64,marlow.amara@contoso-demo.local,Marlow Amara,Engineering,Software Engineer,Seattle,United States,Contoso Demo Ltd,United States,riley.bennett@contoso-demo.local
e17f29e1-7028-4046-89bc-473fed7bf656,sawyer.fairbanks@contoso-demo.local,Sawyer Fairbanks,Sales,Solution Specialist,New York,United States,Contoso Demo Ltd,United States,marlow.fairbanks@contoso-demo.local
288b78b5-b5b4-43ca-bd42-993ccc9fd334,priya.underwood@contoso-demo.local,Priya Underwood,Finance,Controller,London,United Kingdom,Contoso Demo Ltd,United Kingdom,omar.ellery@contoso-demo.local
d7665cda-fe04-4059-b985-fb6217dc8eff,sawyer.oakley@contoso-demo.local,Sawyer Oakley,Engineering,Software Engineer,London,United Kingdom,Contoso Demo Ltd,United Kingdom,arun.duval2@contoso-demo.local
b77350ca-eec2-49dc-bf95-897c276aa6ce,priya.chandra@contoso-demo.local,Priya Chandra,Customer Service,Escalations Specialist,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,skyler.sinclair@contoso-demo.local
3e652603-78e3-454b-baf1-4ff07b85179a,emerson.chandra2@contoso-demo.local,Emerson Chandra,Engineering,Site Reliability Engineer,New York,United States,Contoso Demo Ltd,United States,morgan.hollis@contoso-demo.local
bf0d073d-821c-4336-9970-cf60ebff8d15,harper.hollis@contoso-demo.local,Harper Hollis,Engineering,QA Engineer,Dublin,Ireland,Contoso Demo Ltd,Ireland,taylor.duval2@contoso-demo.local
ef2ae713-5702-4049-aa39-aaa6dabac50d,ines.barros@contoso-demo.local,Ines Barros,Finance,Controller,New York,United States,Contoso Demo Ltd,United States,morgan.ingram@contoso-demo.local
ffb8102d-9475-4bc9-9641-8cedd664d264,hiro.keane@contoso-demo.local,Hiro Keane,Human Resources,HR Manager,New York,United States,Contoso Demo Ltd,United States,jordan.lockhart@contoso-demo.local
c34b9fbb-8d4a-45b8-951a-c8ea585a0afa,sawyer.quill@contoso-demo.local,Sawyer Quill,Information Technology,Service Desk Analyst,Sydney,Australia,Contoso Demo Ltd,Australia,nadia.mercer@contoso-demo.local
9261549d-3d22-4c30-b28f-41defb140bc3,omar.hollis@contoso-demo.local,Omar Hollis,Customer Service,Escalations Specialist,Seattle,United States,Contoso Demo Ltd,United States,priya.keane@contoso-demo.local
e9d68f23-b489-4070-b914-f8a8bea4ff31,sam.lockhart@contoso-demo.local,Sam Lockhart,Sales,Solution Specialist,Singapore,Singapore,Contoso Demo Ltd,Singapore,ines.amara@contoso-demo.local
9716108e-f721-49bb-8096-27182051acef,dakota.carver@contoso-demo.local,Dakota Carver,Legal,Contracts Analyst,Dublin,Ireland,Contoso Demo Ltd,Ireland,jordan.quill@contoso-demo.local
b8f21423-03ed-41f8-b4f9-3d17e912b4bf,riley.rutherford@contoso-demo.local,Riley Rutherford,Finance,Accounts Payable Clerk,Sydney,Australia,Contoso Demo Ltd,Australia,finley.thorne@contoso-demo.local
56abf2f1-43d8-4870-b81d-baa1c8120a8e,jordan.quill@contoso-demo.local,Jordan Quill,Legal,Compliance Officer,Dublin,Ireland,Contoso Demo Ltd,Ireland,avery.hollis4@contoso-demo.local
889b78d5-dbfd-497e-aca2-b148da330aa1,omar.lockhart@contoso-demo.local,Omar Lockhart,Legal,Contracts Analyst,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,alex.mercer@contoso-demo.local
3c19e71d-1184-45ad-9e11-d2cd0930aef6,omar.sinclair@contoso-demo.local,Omar Sinclair,Operations,Operations Manager,Sydney,Australia,Contoso Demo Ltd,Australia,sam.whitlock@contoso-demo.local
c2a79689-1933-418c-ba74-57616f18c108,hiro.delgado@contoso-demo.local,Hiro Delgado,Marketing,Marketing Analyst,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,elliot.ingram2@contoso-demo.local
0bc61066-0769-465f-a746-ccb94ca9cf07,casey.yates@contoso-demo.local,Casey Yates,Finance,Controller,Sydney,Australia,Contoso Demo Ltd,Australia,quinn.barros@contoso-demo.local
87fa841a-3e83-491f-a544-0fe06e417d47,skyler.mercer2@contoso-demo.local,Skyler Mercer,Human Resources,HR Manager,New York,United States,Contoso Demo Ltd,United States,morgan.yates@contoso-demo.local
61ee6c5b-deef-480f-9c07-a75114374509,casey.grady@contoso-demo.local,Casey Grady,Facilities,Facilities Coordinator,Dublin,Ireland,Contoso Demo Ltd,Ireland,priya.rutherford2@contoso-demo.local
415d174a-75a6-4981-8104-a8b5a34db7c5,taylor.prescott@contoso-demo.local,Taylor Prescott,Customer Service,Team Lead,Dublin,Ireland,Contoso Demo Ltd,Ireland,sofia.delgado@contoso-demo.local
12e89d10-2871-4733-8bed-db12ad77e82f,sofia.keane@contoso-demo.local,Sofia Keane,Human Resources,HR Manager,Sydney,Australia,Contoso Demo Ltd,Australia,quinn.hollis@contoso-demo.local
d865d69a-74f3-4103-8006-6ff2b0b862ef,priya.oakley@contoso-demo.local,Priya Oakley,Operations,Logistics Coordinator,New York,United States,Contoso Demo Ltd,United States,riley.espinosa3@contoso-demo.local
92698698-61a1-4729-bcb9-83501b4da0fe,omar.quill@contoso-demo.local,Omar Quill,Sales,Sales Manager,Singapore,Singapore,Contoso Demo Ltd,Singapore,riley.whitlock@contoso-demo.local
a881bfd3-d47d-477b-ba5a-91ca059dd55d,mei.keane3@contoso-demo.local,Mei Keane,Facilities,Workplace Manager,New York,United States,Contoso Demo Ltd,United States,nadia.whitlock@contoso-demo.local
f93e08d5-bea2-4dfe-873f-6e1baf908e3c,elliot.duval@contoso-demo.local,Elliot Duval,Marketing,Campaign Manager,London,United Kingdom,Contoso Demo Ltd,United Kingdom,priya.rutherford@contoso-demo.local
cc8218da-c696-45e6-8944-051be726be23,nadia.espinosa@contoso-demo.local,Nadia Espinosa,Facilities,Facilities Coordinator,Sydney,Australia,Contoso Demo Ltd,Australia,hiro.prescott@contoso-demo.local
ad81f8bd-4029-43ec-9ef2-b93e30ac7d7b,taylor.vance@contoso-demo.local,Taylor Vance,Facilities,Facilities Coordinator,Seattle,United States,Contoso Demo Ltd,United States,hiro.carver@contoso-demo.local
5d678bb1-945e-42e4-888a-93ec70d9c9f8,quinn.barros@contoso-demo.local,Quinn Barros,Finance,Accounts Payable Clerk,London,United Kingdom,Contoso Demo Ltd,United Kingdom,casey.yates@contoso-demo.local
21d53971-3367-49b5-acf6-bf756a5e6920,rowan.ziegler@contoso-demo.local,Rowan Ziegler,Finance,Controller,New York,United States,Contoso Demo Ltd,United States,elliot.ingram@contoso-demo.local
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,nadia.grady@contoso-demo.local,Nadia Grady,Engineering,Site Reliability Engineer,New York,United States,Contoso Demo Ltd,United States,priya.whitlock@contoso-demo.local
2408a6dc-1346-41a9-b680-2cdb77e490c7,luca.ellery@contoso-demo.local,Luca Ellery,Marketing,Campaign Manager,Seattle,United States,Contoso Demo Ltd,United States,marlow.quill@contoso-demo.local
895ccd99-43b3-4eb4-8390-2c5d6502d6a2,jordan.barros@contoso-demo.local,Jordan Barros,Legal,Legal Counsel,Seattle,United States,Contoso Demo Ltd,United States,rowan.grady@contoso-demo.local
618ae305-95a5-4afa-831d-029fac1e86d8,arun.ziegler2@contoso-demo.local,Arun Ziegler,Customer Service,Team Lead,Seattle,United States,Contoso Demo Ltd,United States,riley.barros@contoso-demo.local
e25d36eb-9e9a-4f83-8668-03ee78b2b549,arun.ingram2@contoso-demo.local,Arun Ingram,Operations,Operations Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,skyler.mercer@contoso-demo.local
e8cda0cc-76da-4ca0-92e8-2f38a2a9d4d8,priya.delgado@contoso-demo.local,Priya Delgado,Operations,Operations Manager,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,hiro.grady@contoso-demo.local
4dead645-0986-4beb-b23e-323d0b9bd934,riley.fairbanks@contoso-demo.local,Riley Fairbanks,Marketing,Content Strategist,Singapore,Singapore,Contoso Demo Ltd,Singapore,reese.vance3@contoso-demo.local
7421ff46-637e-4b01-a2ba-e10e899ca782,taylor.espinosa2@contoso-demo.local,Taylor Espinosa,Finance,Controller,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,skyler.keane3@contoso-demo.local
6a35df59-e2aa-4a5d-a78e-d00dba0266ef,elliot.ziegler@contoso-demo.local,Elliot Ziegler,Engineering,Software Engineer,Singapore,Singapore,Contoso Demo Ltd,Singapore,hiro.ingram@contoso-demo.local
71818dcf-379e-4c6e-9edb-0d3cb0b63bcf,avery.carver@contoso-demo.local,Avery Carver,Customer Service,Escalations Specialist,Singapore,Singapore,Contoso Demo Ltd,Singapore,finley.barros3@contoso-demo.local
fa53e34d-e6d5-401d-8b62-1d415e09a9ee,riley.whitlock@contoso-demo.local,Riley Whitlock,Sales,Sales Manager,Seattle,United States,Contoso Demo Ltd,United States,rowan.lockhart@contoso-demo.local
d918b3e5-f2f2-4eef-9f45-dbfdf7dc67e0,avery.hollis@contoso-demo.local,Avery Hollis,Human Resources,HR Manager,Singapore,Singapore,Contoso Demo Ltd,Singapore,reese.prescott4@contoso-demo.local
0cf2b69b-0577-4ea9-b899-924698de8ebb,priya.vance@contoso-demo.local,Priya Vance,Finance,Controller,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,morgan.whitlock@contoso-demo.local
c3e15a85-d46e-4104-9190-6f5034885a46,luca.thorne2@contoso-demo.local,Luca Thorne,Sales,Sales Development Rep,Dublin,Ireland,Contoso Demo Ltd,Ireland,alex.mercer3@contoso-demo.local
25c61c45-c63d-44ee-941c-7a863ba5cd2f,nadia.duval@contoso-demo.local,Nadia Duval,Facilities,Facilities Coordinator,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,sawyer.ziegler2@contoso-demo.local
1c24220e-2cab-47e7-8c6b-66e5402adf9c,morgan.sinclair@contoso-demo.local,Morgan Sinclair,Marketing,Marketing Analyst,Dublin,Ireland,Contoso Demo Ltd,Ireland,hiro.oakley@contoso-demo.local
96bf10ab-3ce9-45e7-89d6-a63bca3c6f5f,alex.mercer2@contoso-demo.local,Alex Mercer,Human Resources,Talent Coordinator,Dublin,Ireland,Contoso Demo Ltd,Ireland,jordan.ingram@contoso-demo.local
86ad8a8c-6bc4-423e-bde1-3c1b20733f6d,avery.carver2@contoso-demo.local,Avery Carver,Human Resources,HR Advisor,Dublin,Ireland,Contoso Demo Ltd,Ireland,marlow.keane@contoso-demo.local
1beaf6ac-97fa-4f04-8363-90075cae9610,finley.amara@contoso-demo.local,Finley Amara,Finance,Finance Manager,Sydney,Australia,Contoso Demo Ltd,Australia,quinn.ingram@contoso-demo.local
ddf275eb-e8a3-4341-8881-9065ba2c98ce,marlow.carver@contoso-demo.local,Marlow Carver,Engineering,Engineering Manager,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,riley.amara@contoso-demo.local
afa415e5-6d20-4496-a6d0-6371d8e88ebb,sam.quill@contoso-demo.local,Sam Quill,Customer Service,Support Advisor,London,United Kingdom,Contoso Demo Ltd,United Kingdom,avery.carver@contoso-demo.local
25f934bf-9bb9-4155-9275-eb9414aeaf5c,jordan.espinosa@contoso-demo.local,Jordan Espinosa,Customer Service,Support Advisor,Sydney,Australia,Contoso Demo Ltd,Australia,rowan.underwood@contoso-demo.local
533f5a72-b64f-454a-8c61-165495da75c1,marlow.vance@contoso-demo.local,Marlow Vance,Information Technology,Service Desk Analyst,New York,United States,Contoso Demo Ltd,United States,jamie.fontaine2@contoso-demo.local
cb08587d-1963-426d-ae21-8b099afd4015,finley.rutherford@contoso-demo.local,Finley Rutherford,Facilities,Facilities Coordinator,New York,United States,Contoso Demo Ltd,United States,arun.ellery@contoso-demo.local
56c438e4-69ef-4fb1-ba7e-8e14e359eee1,emerson.prescott2@contoso-demo.local,Emerson Prescott,Engineering,Site Reliability Engineer,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,harper.hollis@contoso-demo.local
aa448259-5001-4b7b-ad40-67f450032b35,hiro.ellery@contoso-demo.local,Hiro Ellery,Legal,Contracts Analyst,Singapore,Singapore,Contoso Demo Ltd,Singapore,jordan.prescott@contoso-demo.local
d4ef00aa-175a-41ec-912f-a61279699ed2,arun.fontaine@contoso-demo.local,Arun Fontaine,Operations,Operations Analyst,Dublin,Ireland,Contoso Demo Ltd,Ireland,sam.whitlock@contoso-demo.local
214f3f12-cfd0-4cbd-9f65-c8cebd21bc11,riley.ziegler@contoso-demo.local,Riley Ziegler,Finance,Financial Analyst,Singapore,Singapore,Contoso Demo Ltd,Singapore,morgan.ingram@contoso-demo.local
aa53c19c-dfa4-4b9f-9a85-6750692ac139,arun.ellery@contoso-demo.local,Arun Ellery,Facilities,Workplace Manager,Seattle,United States,Contoso Demo Ltd,United States,reese.prescott3@contoso-demo.local
81e5c9f6-93f2-47cc-9a85-910d5a057c11,marlow.keane@contoso-demo.local,Marlow Keane,Human Resources,People Partner,New York,United States,Contoso Demo Ltd,United States,reese.prescott4@contoso-demo.local
8e676a01-d86a-4460-99a1-120e1bb43332,taylor.duval@contoso-demo.local,Taylor Duval,Information Technology,IT Manager,Sydney,Australia,Contoso Demo Ltd,Australia,luca.underwood@contoso-demo.local
8f9b72ae-d85c-46bd-adda-4f8dcea60f4c,elliot.ingram@contoso-demo.local,Elliot Ingram,Finance,Financial Analyst,New York,United States,Contoso Demo Ltd,United States,priya.vance@contoso-demo.local
4f199ec0-c32d-4526-b3e4-110a45f50c52,alex.grady@contoso-demo.local,Alex Grady,Facilities,Workplace Manager,New York,United States,Contoso Demo Ltd,United States,ines.chandra@contoso-demo.local
6699cd99-a847-4ce7-90fa-6b5724ac2130,casey.duval@contoso-demo.local,Casey Duval,Operations,Operations Analyst,London,United Kingdom,Contoso Demo Ltd,United Kingdom,arun.ingram@contoso-demo.local
6b7a2460-604e-46cb-b712-f2d187cdb6a1,jordan.ziegler@contoso-demo.local,Jordan Ziegler,Information Technology,Service Desk Analyst,London,United Kingdom,Contoso Demo Ltd,United Kingdom,reese.delgado@contoso-demo.local
f10013a7-c6de-42f0-930a-c1c7b8ba8368,skyler.keane2@contoso-demo.local,Skyler Keane,Operations,Operations Manager,Dublin,Ireland,Contoso Demo Ltd,Ireland,reese.vance@contoso-demo.local
9e2aa4ac-c122-45b3-a84c-03d227d415b6,sofia.carver@contoso-demo.local,Sofia Carver,Facilities,Facilities Coordinator,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,harper.fontaine@contoso-demo.local
7129cec7-9b69-454d-bc54-535f6c8c3b6a,finley.whitlock2@contoso-demo.local,Finley Whitlock,Finance,Finance Manager,New York,United States,Contoso Demo Ltd,United States,reese.prescott2@contoso-demo.local
1c6345ab-6e0e-41e8-985d-3f861d2324e6,ines.rutherford@contoso-demo.local,Ines Rutherford,Marketing,Content Strategist,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,reese.fontaine@contoso-demo.local
652ffb49-3873-457f-8ba0-78e84ef492c1,reese.whitlock@contoso-demo.local,Reese Whitlock,Facilities,Facilities Coordinator,Sydney,Australia,Contoso Demo Ltd,Australia,arun.chandra@contoso-demo.local
4169b9fc-c3a0-4c6f-a321-d1e1c47104c0,quinn.hollis@contoso-demo.local,Quinn Hollis,Human Resources,Talent Coordinator,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,reese.prescott4@contoso-demo.local
2112507c-2cfa-45b0-ae3f-683abf3c5140,alex.quill@contoso-demo.local,Alex Quill,Operations,Logistics Coordinator,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,omar.sinclair@contoso-demo.local
5aaab32f-ce63-42b6-ab05-347fd556b37d,reese.sinclair@contoso-demo.local,Reese Sinclair,Engineering,Software Engineer,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,quinn.jarvis@contoso-demo.local
dcb33df3-13ee-4dc6-abd1-4d2c75b27455,emerson.bennett@contoso-demo.local,Emerson Bennett,Legal,Contracts Analyst,London,United Kingdom,Contoso Demo Ltd,United Kingdom,taylor.hollis@contoso-demo.local
4a1dab32-6aed-4dc7-a3e0-5309b5a1b949,elliot.novak@contoso-demo.local,Elliot Novak,Facilities,Facilities Coordinator,Singapore,Singapore,Contoso Demo Ltd,Singapore,elliot.hollis@contoso-demo.local
75c8e90d-9e3d-450d-b296-d9f0cd2372c2,rowan.grady@contoso-demo.local,Rowan Grady,Legal,Compliance Officer,London,United Kingdom,Contoso Demo Ltd,United Kingdom,tomas.fontaine2@contoso-demo.local
96c044d0-6f88-4f28-be49-fd091b19d8b8,emerson.duval@contoso-demo.local,Emerson Duval,Operations,Logistics Coordinator,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,arun.ingram2@contoso-demo.local
38b8f24e-56ea-47b3-beed-10b64f6e274b,harper.duval@contoso-demo.local,Harper Duval,Engineering,Engineering Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,taylor.duval2@contoso-demo.local
31a3ac4d-828c-47e7-87d5-b7be1d30d990,reese.vance2@contoso-demo.local,Reese Vance,Information Technology,IT Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,dakota.duval2@contoso-demo.local
2c6a6e9a-3280-47a1-8187-222b257d5e52,taylor.ellery@contoso-demo.local,Taylor Ellery,Operations,Operations Manager,Dublin,Ireland,Contoso Demo Ltd,Ireland,sam.jarvis@contoso-demo.local
c1235c91-76c5-40dc-be7e-7419a0c14035,casey.amara@contoso-demo.local,Casey Amara,Information Technology,Service Desk Analyst,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,rowan.ingram2@contoso-demo.local
117b355b-7094-4bdb-a6a5-24e350ee7a92,omar.vance@contoso-demo.local,Omar Vance,Facilities,Workplace Manager,Seattle,United States,Contoso Demo Ltd,United States,mei.ingram@contoso-demo.local
81e0d489-5a18-42a3-8e61-4bcd97674900,luca.jarvis@contoso-demo.local,Luca Jarvis,Customer Service,Support Advisor,New York,United States,Contoso Demo Ltd,United States,jordan.espinosa@contoso-demo.local
497de16d-d4ea-420a-9e65-96540e9058b6,finley.carver@contoso-demo.local,Finley Carver,Marketing,Campaign Manager,Sydney,Australia,Contoso Demo Ltd,Australia,sam.sinclair@contoso-demo.local
bd29ede9-cab4-423b-b448-83858de7ad6c,finley.thorne@contoso-demo.local,Finley Thorne,Finance,Financial Analyst,Singapore,Singapore,Contoso Demo Ltd,Singapore,casey.yates@contoso-demo.local
f52d4af2-269e-44c9-8059-9b9379c2d2e4,rowan.underwood@contoso-demo.local,Rowan Underwood,Customer Service,Support Advisor,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,finley.whitlock@contoso-demo.local
b6dd6257-fb7d-4f1c-97eb-89b1d65e59dd,luca.espinosa@contoso-demo.local,Luca Espinosa,Customer Service,Support Advisor,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,skyler.sinclair@contoso-demo.local
707df251-fdb1-429e-b010-ed13b526b22d,sam.ingram@contoso-demo.local,Sam Ingram,Engineering,QA Engineer,Dublin,Ireland,Contoso Demo Ltd,Ireland,elliot.ziegler@contoso-demo.local
569f3ab3-c643-4300-a8a5-1c68632dbb5e,tomas.keane@contoso-demo.local,Tomas Keane,Operations,Operations Manager,Seattle,United States,Contoso Demo Ltd,United States,skyler.keane2@contoso-demo.local
54669d19-10df-4974-95ab-946da5b5cdc2,luca.vance@contoso-demo.local,Luca Vance,Facilities,Facilities Coordinator,London,United Kingdom,Contoso Demo Ltd,United Kingdom,emerson.whitlock@contoso-demo.local
f6e39356-a814-4562-9a00-3f16b9469bcf,quinn.jarvis@contoso-demo.local,Quinn Jarvis,Engineering,QA Engineer,Singapore,Singapore,Contoso Demo Ltd,Singapore,elliot.ziegler@contoso-demo.local
4f6b58c8-598d-4aec-aaaf-e5432434a678,elliot.whitlock@contoso-demo.local,Elliot Whitlock,Operations,Operations Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,riley.prescott@contoso-demo.local
8f158449-4f40-422f-95b0-2530f020e992,marlow.yates@contoso-demo.local,Marlow Yates,Legal,Contracts Analyst,Dublin,Ireland,Contoso Demo Ltd,Ireland,omar.prescott@contoso-demo.local
ff4625af-bd20-463b-b275-b5f3d436a7a8,arun.yates@contoso-demo.local,Arun Yates,Operations,Operations Manager,Dublin,Ireland,Contoso Demo Ltd,Ireland,arun.ingram@contoso-demo.local
04aac1b7-5ca0-4428-822c-4d326c645c15,priya.whitlock@contoso-demo.local,Priya Whitlock,Engineering,Engineering Manager,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,emerson.prescott2@contoso-demo.local
31274148-7c7c-404e-8422-d03ef29a6339,jamie.lockhart@contoso-demo.local,Jamie Lockhart,Marketing,Campaign Manager,Dublin,Ireland,Contoso Demo Ltd,Ireland,elliot.ingram2@contoso-demo.local
81f7f3fb-19e4-4c6a-89c2-3e69d82c7565,jordan.keane@contoso-demo.local,Jordan Keane,Information Technology,Support Engineer,Dublin,Ireland,Contoso Demo Ltd,Ireland,sawyer.quill@contoso-demo.local
d4d30795-2e4b-4bc4-a989-0880277d1be9,marlow.novak@contoso-demo.local,Marlow Novak,Operations,Operations Manager,Dublin,Ireland,Contoso Demo Ltd,Ireland,marlow.novak2@contoso-demo.local
ad261ec5-5d42-49e9-a92e-07b60b2f6d5c,hiro.prescott@contoso-demo.local,Hiro Prescott,Facilities,Facilities Coordinator,Dublin,Ireland,Contoso Demo Ltd,Ireland,ines.lockhart2@contoso-demo.local
88b4f474-3be7-4df4-b2ec-f16ec8a723e9,ines.ziegler@contoso-demo.local,Ines Ziegler,Customer Service,Support Advisor,New York,United States,Contoso Demo Ltd,United States,omar.hollis@contoso-demo.local
f2771f63-ada5-4417-9e2a-d32d31ab0b56,sofia.chandra@contoso-demo.local,Sofia Chandra,Marketing,Marketing Analyst,Sydney,Australia,Contoso Demo Ltd,Australia,casey.lockhart@contoso-demo.local
87079ad4-80be-4e35-a1c2-645ac7332304,ines.keane@contoso-demo.local,Ines Keane,Customer Service,Escalations Specialist,Sydney,Australia,Contoso Demo Ltd,Australia,skyler.sinclair@contoso-demo.local
0d5ba7cd-4000-45f0-9f7d-0dd7236e1608,luca.underwood@contoso-demo.local,Luca Underwood,Information Technology,Service Desk Analyst,Amsterdam,Netherlands,Contoso Demo Ltd,Netherlands,riley.espinosa2@contoso-demo.local
48f9e3d0-1fea-41e0-99e6-04b38412a335,mei.duval@contoso-demo.local,Mei Duval,Operations,Operations Analyst,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,reese.vance@contoso-demo.local
6ffe33b3-d4bf-4a4b-a5b8-a42f836b15c7,finley.espinosa@contoso-demo.local,Finley Espinosa,Information Technology,Support Engineer,New York,United States,Contoso Demo Ltd,United States,hiro.sinclair@contoso-demo.local
0da23e5c-6a36-4f18-86d3-db93ee33688d,sofia.mercer@contoso-demo.local,Sofia Mercer,Sales,Solution Specialist,Sydney,Australia,Contoso Demo Ltd,Australia,taylor.jarvis@contoso-demo.local
397b5f51-5ffa-46ef-94e4-180cfe9936a3,taylor.novak@contoso-demo.local,Taylor Novak,Engineering,Software Engineer,Seattle,United States,Contoso Demo Ltd,United States,priya.whitlock@contoso-demo.local
25637cc3-ca97-4bf5-95d5-96afa663d2cd,nadia.yates@contoso-demo.local,Nadia Yates,Operations,Operations Analyst,Manchester,United Kingdom,Contoso Demo Ltd,United Kingdom,riley.espinosa3@contoso-demo.local
2387eaf6-d4c3-4832-b231-c60b78f2ce6b,tomas.chandra@contoso-demo.local,Tomas Chandra,Human Resources,HR Manager,New York,United States,Contoso Demo Ltd,United States,marlow.oakley@contoso-demo.local
d5c0244d-3735-462d-8184-3b0304dd7054,sofia.delgado@contoso-demo.local,Sofia Delgado,Customer Service,Support Advisor,London,United Kingdom,Contoso Demo Ltd,United Kingdom,riley.barros@contoso-demo.local
1f317405-4d18-4eba-bcd5-fd7f49c10669,riley.amara@contoso-demo.local,Riley Amara,Engineering,Software Engineer,Singapore,Singapore,Contoso Demo Ltd,Singapore,tomas.novak2@contoso-demo.local
1c612ec2-1014-4131-b505-65f59f708368,priya.barros@contoso-demo.local,Priya Barros,Sales,Solution Specialist,Singapore,Singapore,Contoso Demo Ltd,Singapore,arun.delgado@contoso-demo.local
24c173b9-b7f2-4572-bdef-a84993364f7e,priya.rutherford2@contoso-demo.local,Priya Rutherford,Facilities,Workplace Manager,London,United Kingdom,Contoso Demo Ltd,United Kingdom,ines.chandra@contoso-demo.local
2ff3cde4-6aa4-4c9f-9217-04753d959e3f,marlow.mercer@contoso-demo.local,Marlow Mercer,Legal,Compliance Officer,London,United Kingdom,Contoso Demo Ltd,United Kingdom,ines.sinclair@contoso-demo.local
fd034ada-c952-4185-81e0-3a5e8b48f496,jordan.rutherford2@contoso-demo.local,Jordan Rutherford,Finance,Financial Analyst,Seattle,United States,Contoso Demo Ltd,United States,hiro.jarvis@contoso-demo.local
40ef3935-5f90-4ed6-bb25-664d630aa767,sam.vance@contoso-demo.local,Sam Vance,Legal,Compliance Officer,Sydney,Australia,Contoso Demo Ltd,Australia,avery.fairbanks@contoso-demo.local
a837fe68-bba2-45ca-bdba-6da85844f9fc,luca.delgado@contoso-demo.local,Luca Delgado,Human Resources,HR Advisor,Seattle,United States,Contoso Demo Ltd,United States,elliot.sinclair@contoso-demo.local
d0421dfa-56ab-487a-8bc7-8e815a304528,morgan.carver@contoso-demo.local,Morgan Carver,Facilities,Facilities Coordinator,Seattle,United States,Contoso Demo Ltd,United States,sofia.carver@contoso-demo.local
b74eba93-1027-4b53-a285-b2efcfbe4fe9,priya.grady@contoso-demo.local,Priya Grady,Customer Service,Escalations Specialist,Sydney,Australia,Contoso Demo Ltd,Australia,mei.keane@contoso-demo.local
0aba590e-e2c3-48aa-b310-7475ca862225,jamie.carver@contoso-demo.local,Jamie Carver,Human Resources,Talent Coordinator,New York,United States,Contoso Demo Ltd,United States,reese.prescott4@contoso-demo.local
c0d7ac73-095f-4a81-80d9-2bce7930ba20,nadia.sinclair@contoso-demo.local,Nadia Sinclair,Marketing,Marketing Analyst,Singapore,Singapore,Contoso Demo Ltd,Singapore,casey.lockhart@contoso-demo.local
