id,userPrincipalName,displayName,department,jobTitle,officeLocation,country,companyName,usageLocation,managerUPN
3e652603-78e3-454b-baf1-4ff07b85179a,emerson.chandra2@contoso.com,Emerson Chandra,Engineering,Site Reliability Engineer,New York,United States,Contoso Ltd,United States,morgan.hollis@contoso.com
bf0d073d-821c-4336-9970-cf60ebff8d15,harper.hollis@contoso.com,Harper Hollis,Engineering,QA Engineer,Dublin,Ireland,Contoso Ltd,Ireland,taylor.duval2@contoso.com
ef2ae713-5702-4049-aa39-aaa6dabac50d,ines.barros@contoso.com,Ines Barros,Finance,Controller,New York,United States,Contoso Ltd,United States,morgan.ingram@contoso.com
ffb8102d-9475-4bc9-9641-8cedd664d264,hiro.keane@contoso.com,Hiro Keane,Human Resources,HR Manager,New York,United States,Contoso Ltd,United States,jordan.lockhart@contoso.com
c34b9fbb-8d4a-45b8-951a-c8ea585a0afa,sawyer.quill@contoso.com,Sawyer Quill,Information Technology,Service Desk Analyst,Sydney,Australia,Contoso Ltd,Australia,nadia.mercer@contoso.com
9261549d-3d22-4c30-b28f-41defb140bc3,omar.hollis@contoso.com,Omar Hollis,Customer Service,Escalations Specialist,Seattle,United States,Contoso Ltd,United States,priya.keane@contoso.com
e9d68f23-b489-4070-b914-f8a8bea4ff31,sam.lockhart@contoso.com,Sam Lockhart,Sales,Solution Specialist,Singapore,Singapore,Contoso Ltd,Singapore,ines.amara@contoso.com
9716108e-f721-49bb-8096-27182051acef,dakota.carver@contoso.com,Dakota Carver,Legal,Contracts Analyst,Dublin,Ireland,Contoso Ltd,Ireland,jordan.quill@contoso.com
b8f21423-03ed-41f8-b4f9-3d17e912b4bf,riley.rutherford@contoso.com,Riley Rutherford,Finance,Accounts Payable Clerk,Sydney,Australia,Contoso Ltd,Australia,finley.thorne@contoso.com
56abf2f1-43d8-4870-b81d-baa1c8120a8e,jordan.quill@contoso.com,Jordan Quill,Legal,Compliance Officer,Dublin,Ireland,Contoso Ltd,Ireland,avery.hollis4@contoso.com
889b78d5-dbfd-497e-aca2-b148da330aa1,omar.lockhart@contoso.com,Omar Lockhart,Legal,Contracts Analyst,Manchester,United Kingdom,Contoso Ltd,United Kingdom,alex.mercer@contoso.com
3c19e71d-1184-45ad-9e11-d2cd0930aef6,omar.sinclair@contoso.com,Omar Sinclair,Operations,Operations Manager,Sydney,Australia,Contoso Ltd,Australia,sam.whitlock@contoso.com
c2a79689-1933-418c-ba74-57616f18c108,hiro.delgado@contoso.com,Hiro Delgado,Marketing,Marketing Analyst,Amsterdam,Netherlands,Contoso Ltd,Netherlands,elliot.ingram2@contoso.com
0bc61066-0769-465f-a746-ccb94ca9cf07,casey.yates@contoso.com,Casey Yates,Finance,Controller,Sydney,Australia,Contoso Ltd,Australia,quinn.barros@contoso.com
87fa841a-3e83-491f-a544-0fe06e417d47,skyler.mercer2@contoso.com,Skyler Mercer,Human Resources,HR Manager,New York,United States,Contoso Ltd,United States,morgan.yates@contoso.com
61ee6c5b-deef-480f-9c07-a75114374509,casey.grady@contoso.com,Casey Grady,Facilities,Facilities Coordinator,Dublin,Ireland,Contoso Ltd,Ireland,priya.rutherford2@contoso.com
415d174a-75a6-4981-8104-a8b5a34db7c5,taylor.prescott@contoso.com,Taylor Prescott,Customer Service,Team Lead,Dublin,Ireland,Contoso Ltd,Ireland,sofia.delgado@contoso.com
12e89d10-2871-4733-8bed-db12ad77e82f,sofia.keane@contoso.com,Sofia Keane,Human Resources,HR Manager,Sydney,Australia,Contoso Ltd,Australia,quinn.hollis@contoso.com
d865d69a-74f3-4103-8006-6ff2b0b862ef,priya.oakley@contoso.com,Priya Oakley,Operations,Logistics Coordinator,New York,United States,Contoso Ltd,United States,riley.espinosa3@contoso.com
92698698-61a1-4729-bcb9-83501b4da0fe,omar.quill@contoso.com,Omar Quill,Sales,Sales Manager,Singapore,Singapore,Contoso Ltd,Singapore,riley.whitlock@contoso.com
a881bfd3-d47d-477b-ba5a-91ca059dd55d,mei.keane3@contoso.com,Mei Keane,Facilities,Workplace Manager,New York,United States,Contoso Ltd,United States,nadia.whitlock@contoso.com
f93e08d5-bea2-4dfe-873f-6e1baf908e3c,elliot.duval@contoso.com,Elliot Duval,Marketing,Campaign Manager,London,United Kingdom,Contoso Ltd,United Kingdom,priya.rutherford@contoso.com
cc8218da-c696-45e6-8944-051be726be23,nadia.espinosa@contoso.com,Nadia Espinosa,Facilities,Facilities Coordinator,Sydney,Australia,Contoso Ltd,Australia,hiro.prescott@contoso.com
ad81f8bd-4029-43ec-9ef2-b93e30ac7d7b,taylor.vance@contoso.com,Taylor Vance,Facilities,Facilities Coordinator,Seattle,United States,Contoso Ltd,United States,hiro.carver@contoso.com
5d678bb1-945e-42e4-888a-93ec70d9c9f8,quinn.barros@contoso.com,Quinn Barros,Finance,Accounts Payable Clerk,London,United Kingdom,Contoso Ltd,United Kingdom,casey.yates@contoso.com
21d53971-3367-49b5-acf6-bf756a5e6920,rowan.ziegler@contoso.com,Rowan Ziegler,Finance,Controller,New York,United States,Contoso Ltd,United States,elliot.ingram@contoso.com
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,nadia.grady@contoso.com,Nadia Grady,Engineering,Site Reliability Engineer,New York,United States,Contoso Ltd,United States,priya.whitlock@contoso.com
2408a6dc-1346-41a9-b680-2cdb77e490c7,luca.ellery@contoso.com,Luca Ellery,Marketing,Campaign Manager,Seattle,United States,Contoso Ltd,United States,marlow.quill@contoso.com
895ccd99-43b3-4eb4-8390-2c5d6502d6a2,jordan.barros@contoso.com,Jordan Barros,Legal,Legal Counsel,Seattle,United States,Contoso Ltd,United States,rowan.grady@contoso.com
618ae305-95a5-4afa-831d-029fac1e86d8,arun.ziegler2@contoso.com,Arun Ziegler,Customer Service,Team Lead,Seattle,United States,Contoso Ltd,United States,riley.barros@contoso.com
e25d36eb-9e9a-4f83-8668-03ee78b2b549,arun.ingram2@contoso.com,Arun Ingram,Operations,Operations Manager,Manchester,United Kingdom,Contoso Ltd,United Kingdom,skyler.mercer@contoso.com
e8cda0cc-76da-4ca0-92e8-2f38a2a9d4d8,priya.delgado@contoso.com,Priya Delgado,Operations,Operations Manager,Amsterdam,Netherlands,Contoso Ltd,Netherlands,hiro.grady@contoso.com
4dead645-0986-4beb-b23e-323d0b9bd934,riley.fairbanks@contoso.com,Riley Fairbanks,Marketing,Content Strategist,Singapore,Singapore,Contoso Ltd,Singapore,reese.vance3@contoso.com
7421ff46-637e-4b01-a2ba-e10e899ca782,taylor.espinosa2@contoso.com,Taylor Espinosa,Finance,Controller,Manchester,United Kingdom,Contoso Ltd,United Kingdom,skyler.keane3@contoso.com
6a35df59-e2aa-4a5d-a78e-d00dba0266ef,elliot.ziegler@contoso.com,Elliot Ziegler,Engineering,Software Engineer,Singapore,Singapore,Contoso Ltd,Singapore,hiro.ingram@contoso.com
71818dcf-379e-4c6e-9edb-0d3cb0b63bcf,avery.carver@contoso.com,Avery Carver,Customer Service,Escalations Specialist,Singapore,Singapore,Contoso Ltd,Singapore,finley.barros3@contoso.com
fa53e34d-e6d5-401d-8b62-1d415e09a9ee,riley.whitlock@contoso.com,Riley Whitlock,Sales,Sales Manager,Seattle,United States,Contoso Ltd,United States,rowan.lockhart@contoso.com
d918b3e5-f2f2-4eef-9f45-dbfdf7dc67e0,avery.hollis@contoso.com,Avery Hollis,Human Resources,HR Manager,Singapore,Singapore,Contoso Ltd,Singapore,reese.prescott4@contoso.com
0cf2b69b-0577-4ea9-b899-924698de8ebb,priya.vance@contoso.com,Priya Vance,Finance,Controller,Amsterdam,Netherlands,Contoso Ltd,Netherlands,morgan.whitlock@contoso.com
c3e15a85-d46e-4104-9190-6f5034885a46,luca.thorne2@contoso.com,Luca Thorne,Sales,Sales Development Rep,Dublin,Ireland,Contoso Ltd,Ireland,alex.mercer3@contoso.com
25c61c45-c63d-44ee-941c-7a863ba5cd2f,nadia.duval@contoso.com,Nadia Duval,Facilities,Facilities Coordinator,Amsterdam,Netherlands,Contoso Ltd,Netherlands,sawyer.ziegler2@contoso.com
1c24220e-2cab-47e7-8c6b-66e5402adf9c,morgan.sinclair@contoso.com,Morgan Sinclair,Marketing,Marketing Analyst,Dublin,Ireland,Contoso Ltd,Ireland,hiro.oakley@contoso.com
96bf10ab-3ce9-45e7-89d6-a63bca3c6f5f,alex.mercer2@contoso.com,Alex Mercer,Human Resources,Talent Coordinator,Dublin,Ireland,Contoso Ltd,Ireland,jordan.ingram@contoso.com
86ad8a8c-6bc4-423e-bde1-3c1b20733f6d,avery.carver2@contoso.com,Avery Carver,Human Resources,HR Advisor,Dublin,Ireland,Contoso Ltd,Ireland,marlow.keane@contoso.com
1beaf6ac-97fa-4f04-8363-90075cae9610,finley.amara@contoso.com,Finley Amara,Finance,Finance Manager,Sydney,Australia,Contoso Ltd,Australia,quinn.ingram@contoso.com
ddf275eb-e8a3-4341-8881-9065ba2c98ce,marlow.carver@contoso.com,Marlow Carver,Engineering,Engineering Manager,Amsterdam,Netherlands,Contoso Ltd,Netherlands,riley.amara@contoso.com
afa415e5-6d20-4496-a6d0-6371d8e88ebb,sam.quill@contoso.com,Sam Quill,Customer Service,Support Advisor,London,United Kingdom,Contoso Ltd,United Kingdom,avery.carver@contoso.com
25f934bf-9bb9-4155-9275-eb9414aeaf5c,jordan.espinosa@contoso.com,Jordan Espinosa,Customer Service,Support Advisor,Sydney,Australia,Contoso Ltd,Australia,rowan.underwood@contoso.com
533f5a72-b64f-454a-8c61-165495da75c1,marlow.vance@contoso.com,Marlow Vance,Information Technology,Service Desk Analyst,New York,United States,Contoso Ltd,United States,jamie.fontaine2@contoso.com
cb08587d-1963-426d-ae21-8b099afd4015,finley.rutherford@contoso.com,Finley Rutherford,Facilities,Facilities Coordinator,New York,United States,Contoso Ltd,United States,arun.ellery@contoso.com
56c438e4-69ef-4fb1-ba7e-8e14e359eee1,emerson.prescott2@contoso.com,Emerson Prescott,Engineering,Site Reliability Engineer,Amsterdam,Netherlands,Contoso Ltd,Netherlands,harper.hollis@contoso.com
aa448259-5001-4b7b-ad40-67f450032b35,hiro.ellery@contoso.com,Hiro Ellery,Legal,Contracts Analyst,Singapore,Singapore,Contoso Ltd,Singapore,jordan.prescott@contoso.com
d4ef00aa-175a-41ec-912f-a61279699ed2,arun.fontaine@contoso.com,Arun Fontaine,Operations,Operations Analyst,Dublin,Ireland,Contoso Ltd,Ireland,sam.whitlock@contoso.com
214f3f12-cfd0-4cbd-9f65-c8cebd21bc11,riley.ziegler@contoso.com,Riley Ziegler,Finance,Financial Analyst,Singapore,Singapore,Contoso Ltd,Singapore,morgan.ingram@contoso.com
aa53c19c-dfa4-4b9f-9a85-6750692ac139,arun.ellery@contoso.com,Arun Ellery,Facilities,Workplace Manager,Seattle,United States,Contoso Ltd,United States,reese.prescott3@contoso.com
81e5c9f6-93f2-47cc-9a85-910d5a057c11,marlow.keane@contoso.com,Marlow Keane,Human Resources,People Partner,New York,United States,Contoso Ltd,United States,reese.prescott4@contoso.com
8e676a01-d86a-4460-99a1-120e1bb43332,taylor.duval@contoso.com,Taylor Duval,Information Technology,IT Manager,Sydney,Australia,Contoso Ltd,Australia,luca.underwood@contoso.com
8f9b72ae-d85c-46bd-adda-4f8dcea60f4c,elliot.ingram@contoso.com,Elliot Ingram,Finance,Financial Analyst,New York,United States,Contoso Ltd,United States,priya.vance@contoso.com
4f199ec0-c32d-4526-b3e4-110a45f50c52,alex.grady@contoso.com,Alex Grady,Facilities,Workplace Manager,New York,United States,Contoso Ltd,United States,ines.chandra@contoso.com
6699cd99-a847-4ce7-90fa-6b5724ac2130,casey.duval@contoso.com,Casey Duval,Operations,Operations Analyst,London,United Kingdom,Contoso Ltd,United Kingdom,arun.ingram@contoso.com
6b7a2460-604e-46cb-b712-f2d187cdb6a1,jordan.ziegler@contoso.com,Jordan Ziegler,Information Technology,Service Desk Analyst,London,United Kingdom,Contoso Ltd,United Kingdom,reese.delgado@contoso.com
f10013a7-c6de-42f0-930a-c1c7b8ba8368,skyler.keane2@contoso.com,Skyler Keane,Operations,Operations Manager,Dublin,Ireland,Contoso Ltd,Ireland,reese.vance@contoso.com
9e2aa4ac-c122-45b3-a84c-03d227d415b6,sofia.carver@contoso.com,Sofia Carver,Facilities,Facilities Coordinator,Manchester,United Kingdom,Contoso Ltd,United Kingdom,harper.fontaine@contoso.com
7129cec7-9b69-454d-bc54-535f6c8c3b6a,finley.whitlock2@contoso.com,Finley Whitlock,Finance,Finance Manager,New York,United States,Contoso Ltd,United States,reese.prescott2@contoso.com
1c6345ab-6e0e-41e8-985d-3f861d2324e6,ines.rutherford@contoso.com,Ines Rutherford,Marketing,Content Strategist,Amsterdam,Netherlands,Contoso Ltd,Netherlands,reese.fontaine@contoso.com
652ffb49-3873-457f-8ba0-78e84ef492c1,reese.whitlock@contoso.com,Reese Whitlock,Facilities,Facilities Coordinator,Sydney,Australia,Contoso Ltd,Australia,arun.chandra@contoso.com
4169b9fc-c3a0-4c6f-a321-d1e1c47104c0,quinn.hollis@contoso.com,Quinn Hollis,Human Resources,Talent Coordinator,Amsterdam,Netherlands,Contoso Ltd,Netherlands,reese.prescott4@contoso.com
2112507c-2cfa-45b0-ae3f-683abf3c5140,alex.quill@contoso.com,Alex Quill,Operations,Logistics Coordinator,Manchester,United Kingdom,Contoso Ltd,United Kingdom,omar.sinclair@contoso.com
5aaab32f-ce63-42b6-ab05-347fd556b37d,reese.sinclair@contoso.com,Reese Sinclair,Engineering,Software Engineer,Amsterdam,Netherlands,Contoso Ltd,Netherlands,quinn.jarvis@contoso.com
dcb33df3-13ee-4dc6-abd1-4d2c75b27455,emerson.bennett@contoso.com,Emerson Bennett,Legal,Contracts Analyst,London,United Kingdom,Contoso Ltd,United Kingdom,taylor.hollis@contoso.com
4a1dab32-6aed-4dc7-a3e0-5309b5a1b949,elliot.novak@contoso.com,Elliot Novak,Facilities,Facilities Coordinator,Singapore,Singapore,Contoso Ltd,Singapore,elliot.hollis@contoso.com
75c8e90d-9e3d-450d-b296-d9f0cd2372c2,rowan.grady@contoso.com,Rowan Grady,Legal,Compliance Officer,London,United Kingdom,Contoso Ltd,United Kingdom,tomas.fontaine2@contoso.com
96c044d0-6f88-4f28-be49-fd091b19d8b8,emerson.duval@contoso.com,Emerson Duval,Operations,Logistics Coordinator,Manchester,United Kingdom,Contoso Ltd,United Kingdom,arun.ingram2@contoso.com
38b8f24e-56ea-47b3-beed-10b64f6e274b,harper.duval@contoso.com,Harper Duval,Engineering,Engineering Manager,Manchester,United Kingdom,Contoso Ltd,United Kingdom,taylor.duval2@contoso.com
31a3ac4d-828c-47e7-87d5-b7be1d30d990,reese.vance2@contoso.com,Reese Vance,Information Technology,IT Manager,Manchester,United Kingdom,Contoso Ltd,United Kingdom,dakota.duval2@contoso.com
2c6a6e9a-3280-47a1-8187-222b257d5e52,taylor.ellery@contoso.com,Taylor Ellery,Operations,Operations Manager,Dublin,Ireland,Contoso Ltd,Ireland,sam.jarvis@contoso.com
c1235c91-76c5-40dc-be7e-7419a0c14035,casey.amara@contoso.com,Casey Amara,Information Technology,Service Desk Analyst,Manchester,United Kingdom,Contoso Ltd,United Kingdom,rowan.ingram2@contoso.com
117b355b-7094-4bdb-a6a5-24e350ee7a92,omar.vance@contoso.com,Omar Vance,Facilities,Workplace Manager,Seattle,United States,Contoso Ltd,United States,mei.ingram@contoso.com
81e0d489-5a18-42a3-8e61-4bcd97674900,luca.jarvis@contoso.com,Luca Jarvis,Customer Service,Support Advisor,New York,United States,Contoso Ltd,United States,jordan.espinosa@contoso.com
497de16d-d4ea-420a-9e65-96540e9058b6,finley.carver@contoso.com,Finley Carver,Marketing,Campaign Manager,Sydney,Australia,Contoso Ltd,Australia,sam.sinclair@contoso.com
bd29ede9-cab4-423b-b448-83858de7ad6c,finley.thorne@contoso.com,Finley Thorne,Finance,Financial Analyst,Singapore,Singapore,Contoso Ltd,Singapore,casey.yates@contoso.com
f52d4af2-269e-44c9-8059-9b9379c2d2e4,rowan.underwood@contoso.com,Rowan Underwood,Customer Service,Support Advisor,Amsterdam,Netherlands,Contoso Ltd,Netherlands,finley.whitlock@contoso.com
b6dd6257-fb7d-4f1c-97eb-89b1d65e59dd,luca.espinosa@contoso.com,Luca Espinosa,Customer Service,Support Advisor,Manchester,United Kingdom,Contoso Ltd,United Kingdom,skyler.sinclair@contoso.com
707df251-fdb1-429e-b010-ed13b526b22d,sam.ingram@contoso.com,Sam Ingram,Engineering,QA Engineer,Dublin,Ireland,Contoso Ltd,Ireland,elliot.ziegler@contoso.com
569f3ab3-c643-4300-a8a5-1c68632dbb5e,tomas.keane@contoso.com,Tomas Keane,Operations,Operations Manager,Seattle,United States,Contoso Ltd,United States,skyler.keane2@contoso.com
54669d19-10df-4974-95ab-946da5b5cdc2,luca.vance@contoso.com,Luca Vance,Facilities,Facilities Coordinator,London,United Kingdom,Contoso Ltd,United Kingdom,emerson.whitlock@contoso.com
f6e39356-a814-4562-9a00-3f16b9469bcf,quinn.jarvis@contoso.com,Quinn Jarvis,Engineering,QA Engineer,Singapore,Singapore,Contoso Ltd,Singapore,elliot.ziegler@contoso.com
4f6b58c8-598d-4aec-aaaf-e5432434a678,elliot.whitlock@contoso.com,Elliot Whitlock,Operations,Operations Manager,Manchester,United Kingdom,Contoso Ltd,United Kingdom,riley.prescott@contoso.com
8f158449-4f40-422f-95b0-2530f020e992,marlow.yates@contoso.com,Marlow Yates,Legal,Contracts Analyst,Dublin,Ireland,Contoso Ltd,Ireland,omar.prescott@contoso.com
ff4625af-bd20-463b-b275-b5f3d436a7a8,arun.yates@contoso.com,Arun Yates,Operations,Operations Manager,Dublin,Ireland,Contoso Ltd,Ireland,arun.ingram@contoso.com
04aac1b7-5ca0-4428-822c-4d326c645c15,priya.whitlock@contoso.com,Priya Whitlock,Engineering,Engineering Manager,Manchester,United Kingdom,Contoso Ltd,United Kingdom,emerson.prescott2@contoso.com
31274148-7c7c-404e-8422-d03ef29a6339,jamie.lockhart@contoso.com,Jamie Lockhart,Marketing,Campaign Manager,Dublin,Ireland,Contoso Ltd,Ireland,elliot.ingram2@contoso.com
81f7f3fb-19e4-4c6a-89c2-3e69d82c7565,jordan.keane@contoso.com,Jordan Keane,Information Technology,Support Engineer,Dublin,Ireland,Contoso Ltd,Ireland,sawyer.quill@contoso.com
d4d30795-2e4b-4bc4-a989-0880277d1be9,marlow.novak@contoso.com,Marlow Novak,Operations,Operations Manager,Dublin,Ireland,Contoso Ltd,Ireland,marlow.novak2@contoso.com
ad261ec5-5d42-49e9-a92e-07b60b2f6d5c,hiro.prescott@contoso.com,Hiro Prescott,Facilities,Facilities Coordinator,Dublin,Ireland,Contoso Ltd,Ireland,ines.lockhart2@contoso.com
88b4f474-3be7-4df4-b2ec-f16ec8a723e9,ines.ziegler@contoso.com,Ines Ziegler,Customer Service,Support Advisor,New York,United States,Contoso Ltd,United States,omar.hollis@contoso.com
f2771f63-ada5-4417-9e2a-d32d31ab0b56,sofia.chandra@contoso.com,Sofia Chandra,Marketing,Marketing Analyst,Sydney,Australia,Contoso Ltd,Australia,casey.lockhart@contoso.com
87079ad4-80be-4e35-a1c2-645ac7332304,ines.keane@contoso.com,Ines Keane,Customer Service,Escalations Specialist,Sydney,Australia,Contoso Ltd,Australia,skyler.sinclair@contoso.com
0d5ba7cd-4000-45f0-9f7d-0dd7236e1608,luca.underwood@contoso.com,Luca Underwood,Information Technology,Service Desk Analyst,Amsterdam,Netherlands,Contoso Ltd,Netherlands,riley.espinosa2@contoso.com
48f9e3d0-1fea-41e0-99e6-04b38412a335,mei.duval@contoso.com,Mei Duval,Operations,Operations Analyst,Manchester,United Kingdom,Contoso Ltd,United Kingdom,reese.vance@contoso.com
6ffe33b3-d4bf-4a4b-a5b8-a42f836b15c7,finley.espinosa@contoso.com,Finley Espinosa,Information Technology,Support Engineer,New York,United States,Contoso Ltd,United States,hiro.sinclair@contoso.com
0da23e5c-6a36-4f18-86d3-db93ee33688d,sofia.mercer@contoso.com,Sofia Mercer,Sales,Solution Specialist,Sydney,Australia,Contoso Ltd,Australia,taylor.jarvis@contoso.com
397b5f51-5ffa-46ef-94e4-180cfe9936a3,taylor.novak@contoso.com,Taylor Novak,Engineering,Software Engineer,Seattle,United States,Contoso Ltd,United States,priya.whitlock@contoso.com
25637cc3-ca97-4bf5-95d5-96afa663d2cd,nadia.yates@contoso.com,Nadia Yates,Operations,Operations Analyst,Manchester,United Kingdom,Contoso Ltd,United Kingdom,riley.espinosa3@contoso.com
2387eaf6-d4c3-4832-b231-c60b78f2ce6b,tomas.chandra@contoso.com,Tomas Chandra,Human Resources,HR Manager,New York,United States,Contoso Ltd,United States,marlow.oakley@contoso.com
d5c0244d-3735-462d-8184-3b0304dd7054,sofia.delgado@contoso.com,Sofia Delgado,Customer Service,Support Advisor,London,United Kingdom,Contoso Ltd,United Kingdom,riley.barros@contoso.com
1f317405-4d18-4eba-bcd5-fd7f49c10669,riley.amara@contoso.com,Riley Amara,Engineering,Software Engineer,Singapore,Singapore,Contoso Ltd,Singapore,tomas.novak2@contoso.com
1c612ec2-1014-4131-b505-65f59f708368,priya.barros@contoso.com,Priya Barros,Sales,Solution Specialist,Singapore,Singapore,Contoso Ltd,Singapore,arun.delgado@contoso.com
24c173b9-b7f2-4572-bdef-a84993364f7e,priya.rutherford2@contoso.com,Priya Rutherford,Facilities,Workplace Manager,London,United Kingdom,Contoso Ltd,United Kingdom,ines.chandra@contoso.com
2ff3cde4-6aa4-4c9f-9217-04753d959e3f,marlow.mercer@contoso.com,Marlow Mercer,Legal,Compliance Officer,London,United Kingdom,Contoso Ltd,United Kingdom,ines.sinclair@contoso.com
fd034ada-c952-4185-81e0-3a5e8b48f496,jordan.rutherford2@contoso.com,Jordan Rutherford,Finance,Financial Analyst,Seattle,United States,Contoso Ltd,United States,hiro.jarvis@contoso.com
40ef3935-5f90-4ed6-bb25-664d630aa767,sam.vance@contoso.com,Sam Vance,Legal,Compliance Officer,Sydney,Australia,Contoso Ltd,Australia,avery.fairbanks@contoso.com
a837fe68-bba2-45ca-bdba-6da85844f9fc,luca.delgado@contoso.com,Luca Delgado,Human Resources,HR Advisor,Seattle,United States,Contoso Ltd,United States,elliot.sinclair@contoso.com
d0421dfa-56ab-487a-8bc7-8e815a304528,morgan.carver@contoso.com,Morgan Carver,Facilities,Facilities Coordinator,Seattle,United States,Contoso Ltd,United States,sofia.carver@contoso.com
b74eba93-1027-4b53-a285-b2efcfbe4fe9,priya.grady@contoso.com,Priya Grady,Customer Service,Escalations Specialist,Sydney,Australia,Contoso Ltd,Australia,mei.keane@contoso.com
0aba590e-e2c3-48aa-b310-7475ca862225,jamie.carver@contoso.com,Jamie Carver,Human Resources,Talent Coordinator,New York,United States,Contoso Ltd,United States,reese.prescott4@contoso.com
c0d7ac73-095f-4a81-80d9-2bce7930ba20,nadia.sinclair@contoso.com,Nadia Sinclair,Marketing,Marketing Analyst,Singapore,Singapore,Contoso Ltd,Singapore,casey.lockhart@contoso.com
a7de02cc-dda4-44a7-8c3c-e284c7e53bbb,skyler.duval@contoso.com,Skyler Duval,Sales,Sales Manager,New York,United States,Contoso Ltd,United States,luca.thorne2@contoso.com
be4969ec-6667-43bb-a3b5-63606fdc0bad,luca.mercer@contoso.com,Luca Mercer,Marketing,Content Strategist,Manchester,United Kingdom,Contoso Ltd,United Kingdom,luca.thorne@contoso.com
ec9f9c54-5e0a-42ab-bf5d-b163b12b6680,casey.quill@contoso.com,Casey Quill,Legal,Compliance Officer,Seattle,United States,Contoso Ltd,United States,avery.carver3@contoso.com
febec0db-9a3a-4103-ae3c-453214348f62,hiro.oakley@contoso.com,Hiro Oakley,Marketing,Campaign Manager,Manchester,United Kingdom,Contoso Ltd,United Kingdom,alex.lockhart@contoso.com
4baf0f5e-a932-4094-93f2-8f11147f6570,rowan.ellery2@contoso.com,Rowan Ellery,Engineering,Engineering Manager,New York,United States,Contoso Ltd,United States,tomas.novak2@contoso.com
0ad7c9a2-7277-46ec-99fe-fbbc71a3fad2,casey.yates2@contoso.com,Casey Yates,Customer Service,Team Lead,Singapore,Singapore,Contoso Ltd,Singapore,ines.keane@contoso.com
0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,avery.vance@contoso.com,Avery Vance,Operations,Operations Analyst,Singapore,Singapore,Contoso Ltd,Singapore,hiro.grady@contoso.com
f3ea0184-28f4-43ce-aded-da80bff9507d,reese.barros@contoso.com,Reese Barros,Legal,Legal Counsel,Seattle,United States,Contoso Ltd,United States,harper.ingram@contoso.com
a52964ff-c74c-4890-bc6a-3174113634a5,sam.fairbanks@contoso.com,Sam Fairbanks,Information Technology,IT Manager,Sydney,Australia,Contoso Ltd,Australia,sawyer.yates@contoso.com
732e2016-add7-42c9-a747-b93c9ae77eab,elliot.carver@contoso.com,Elliot Carver,Operations,Logistics Coordinator,Singapore,Singapore,Contoso Ltd,Singapore,tomas.keane@contoso.com
5df06e8c-878a-4ed9-a33f-fc8292ec89af,ines.delgado@contoso.com,Ines Delgado,Operations,Logistics Coordinator,Sydney,Australia,Contoso Ltd,Australia,marlow.novak@contoso.com
7fc15858-2fa0-4842-bc55-300b06a241af,taylor.ellery2@contoso.com,Taylor Ellery,Operations,Operations Manager,New York,United States,Contoso Ltd,United States,taylor.ellery@contoso.com
36ee1640-723e-4466-b43b-d27f42a259a6,avery.amara@contoso.com,Avery Amara,Legal,Compliance Officer,Manchester,United Kingdom,Contoso Ltd,United Kingdom,sofia.amara@contoso.com
73b911d8-12f5-431a-9a52-d2ee22bf18f5,jamie.ellery2@contoso.com,Jamie Ellery,Marketing,Campaign Manager,Sydney,Australia,Contoso Ltd,Australia,nadia.sinclair@contoso.com
51d08109-fc90-4838-9874-1408f7b217c7,luca.whitlock@contoso.com,Luca Whitlock,Customer Service,Team Lead,Manchester,United Kingdom,Contoso Ltd,United Kingdom,emerson.chandra@contoso.com
d9f2dd0d-4cc9-45f2-a42e-50374a552ea0,sawyer.sinclair@contoso.com,Sawyer Sinclair,Operations,Operations Analyst,Manchester,United Kingdom,Contoso Ltd,United Kingdom,harper.lockhart@contoso.com
cac4d0eb-3373-430e-bc31-a5971f119c0f,reese.ingram@contoso.com,Reese Ingram,Information Technology,Systems Administrator,Seattle,United States,Contoso Ltd,United States,sam.keane@contoso.com
77a7e8b7-5e70-465f-9280-c5aa8dd4595b,alex.mercer3@contoso.com,Alex Mercer,Sales,Sales Development Rep,Sydney,Australia,Contoso Ltd,Australia,finley.barros@contoso.com
b807d78a-b788-45d1-bfe5-75f665edcfe3,jordan.keane2@contoso.com,Jordan Keane,Facilities,Workplace Manager,Manchester,United Kingdom,Contoso Ltd,United Kingdom,alex.delgado@contoso.com
20156a72-12e1-43a6-932c-ae01d2c65ee4,ines.oakley@contoso.com,Ines Oakley,Engineering,Engineering Manager,Singapore,Singapore,Contoso Ltd,Singapore,rowan.ellery2@contoso.com
e0c1ff1e-20da-4972-9832-1ee48471b4b0,finley.whitlock3@contoso.com,Finley Whitlock,Finance,Accounts Payable Clerk,Sydney,Australia,Contoso Ltd,Australia,avery.ingram@contoso.com
1fc905f8-d4d6-4735-8e2f-8958de431e06,reese.fontaine2@contoso.com,Reese Fontaine,Information Technology,Systems Administrator,Singapore,Singapore,Contoso Ltd,Singapore,hiro.sinclair@contoso.com
5894f7f1-39b8-4bb2-b596-ca7cef4afa88,casey.lockhart@contoso.com,Casey Lockhart,Marketing,Marketing Analyst,Dublin,Ireland,Contoso Ltd,Ireland,tomas.delgado@contoso.com
46426c45-8d03-417a-b4d3-75c1a29319fa,avery.hollis2@contoso.com,Avery Hollis,Marketing,Campaign Manager,Manchester,United Kingdom,Contoso Ltd,United Kingdom,morgan.delgado@contoso.com
